LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-02,Feb-1997,PC,Percentage,0,Units,null,null,1.6267761205736,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-03,Mar-1997,PC,Percentage,0,Units,null,null,1.77644736670111,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-04,Apr-1997,PC,Percentage,0,Units,null,null,1.32743362831861,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-05,May-1997,PC,Percentage,0,Units,null,null,1.62545549193131,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-06,Jun-1997,PC,Percentage,0,Units,null,null,1.92347735554401,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-07,Jul-1997,PC,Percentage,0,Units,null,null,1.32743362831859,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-08,Aug-1997,PC,Percentage,0,Units,null,null,1.17907721012195,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-09,Sep-1997,PC,Percentage,0,Units,null,null,1.62414646471193,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-10,Oct-1997,PC,Percentage,0,Units,null,null,1.3274336283186,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-11,Nov-1997,PC,Percentage,0,Units,null,null,1.62241887905607,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1997-12,Dec-1997,PC,Percentage,0,Units,null,null,1.91740412979351,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-01,Jan-1998,PC,Percentage,0,Units,null,null,1.77777777777778,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-02,Feb-1998,PC,Percentage,0,Units,null,null,1.620029455081,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-03,Mar-1998,PC,Percentage,0,Units,null,null,2.05882352941177,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-04,Apr-1998,PC,Percentage,0,Units,null,null,2.5,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-05,May-1998,PC,Percentage,0,Units,null,null,2.63929618768329,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-06,Jun-1998,PC,Percentage,0,Units,null,null,2.77777777777776,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-07,Jul-1998,PC,Percentage,0,Units,null,null,2.78184480234263,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-08,Aug-1998,PC,Percentage,0,Units,null,null,3.07917888563048,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-09,Sep-1998,PC,Percentage,0,Units,null,null,3.06569343065692,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-10,Oct-1998,PC,Percentage,0,Units,null,null,2.76564774381367,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-11,Nov-1998,PC,Percentage,0,Units,null,null,2.17706821480407,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1998-12,Dec-1998,PC,Percentage,0,Units,null,null,1.73661360347323,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-01,Jan-1999,PC,Percentage,0,Units,null,null,1.45560407569141,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-02,Feb-1999,PC,Percentage,0,Units,null,null,1.59420289855071,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-03,Mar-1999,PC,Percentage,0,Units,null,null,1.29682997118154,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-04,Apr-1999,PC,Percentage,0,Units,null,null,1.43472022955524,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-05,May-1999,PC,Percentage,0,Units,null,null,1.42857142857141,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-06,Jun-1999,PC,Percentage,0,Units,null,null,1.28022759601709,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-07,Jul-1999,PC,Percentage,0,Units,null,null,1.13960113960112,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-08,Aug-1999,PC,Percentage,0,Units,null,null,1.56472261735421,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-09,Sep-1999,PC,Percentage,0,Units,null,null,1.41643059490085,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-10,Oct-1999,PC,Percentage,0,Units,null,null,1.55807365439095,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-11,Nov-1999,PC,Percentage,0,Units,null,null,1.98863636363635,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,1999-12,Dec-1999,PC,Percentage,0,Units,null,null,3.41394025604554,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-01,Jan-2000,PC,Percentage,0,Units,null,null,4.01721664275465,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-02,Feb-2000,PC,Percentage,0,Units,null,null,4.27960057061341,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-03,Mar-2000,PC,Percentage,0,Units,null,null,4.69416785206259,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-04,Apr-2000,PC,Percentage,0,Units,null,null,4.8090523338048,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-05,May-2000,PC,Percentage,0,Units,null,null,5.21126760563381,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-06,Jun-2000,PC,Percentage,0,Units,null,null,5.61797752808988,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-07,Jul-2000,PC,Percentage,0,Units,null,null,6.19718309859157,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-08,Aug-2000,PC,Percentage,0,Units,null,null,6.16246498599439,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-09,Sep-2000,PC,Percentage,0,Units,null,null,6.28491620111732,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-10,Oct-2000,PC,Percentage,0,Units,null,null,6.83403068340306,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-11,Nov-2000,PC,Percentage,0,Units,null,null,7.10306406685239,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2000-12,Dec-2000,PC,Percentage,0,Units,null,null,5.77716643741404,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-01,Jan-2001,PC,Percentage,0,Units,null,null,5.24137931034483,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-02,Feb-2001,PC,Percentage,0,Units,null,null,5.33515731874146,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-03,Mar-2001,PC,Percentage,0,Units,null,null,5.43478260869564,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-04,Apr-2001,PC,Percentage,0,Units,null,null,5.66801619433199,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-05,May-2001,PC,Percentage,0,Units,null,null,5.48862115127176,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-06,Jun-2001,PC,Percentage,0,Units,null,null,5.31914893617022,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-07,Jul-2001,PC,Percentage,0,Units,null,null,4.77453580901856,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-08,Aug-2001,PC,Percentage,0,Units,null,null,4.48548812664908,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-09,Sep-2001,PC,Percentage,0,Units,null,null,4.59921156373192,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-10,Oct-2001,PC,Percentage,0,Units,null,null,4.17754569190601,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-11,Nov-2001,PC,Percentage,0,Units,null,null,3.77113133940181,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2001-12,Dec-2001,PC,Percentage,0,Units,null,null,4.29128738621585,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-01,Jan-2002,PC,Percentage,0,Units,null,null,4.98034076015726,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-02,Feb-2002,PC,Percentage,0,Units,null,null,4.67532467532467,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-03,Mar-2002,PC,Percentage,0,Units,null,null,4.76804123711341,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-04,Apr-2002,PC,Percentage,0,Units,null,null,4.72541507024266,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-05,May-2002,PC,Percentage,0,Units,null,null,4.69543147208122,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-06,Jun-2002,PC,Percentage,0,Units,null,null,4.29292929292928,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-07,Jul-2002,PC,Percentage,0,Units,null,null,4.05063291139241,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-08,Aug-2002,PC,Percentage,0,Units,null,null,4.41919191919192,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-09,Sep-2002,PC,Percentage,0,Units,null,null,4.39698492462312,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-10,Oct-2002,PC,Percentage,0,Units,null,null,4.63659147869673,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-11,Nov-2002,PC,Percentage,0,Units,null,null,4.76190476190475,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2002-12,Dec-2002,PC,Percentage,0,Units,null,null,4.98753117206983,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-01,Jan-2003,PC,Percentage,0,Units,null,null,4.74406991260926,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-02,Feb-2003,PC,Percentage,0,Units,null,null,5.08684863523575,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-03,Mar-2003,PC,Percentage,0,Units,null,null,4.92004920049201,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-04,Apr-2003,PC,Percentage,0,Units,null,null,4.26829268292682,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-05,May-2003,PC,Percentage,0,Units,null,null,3.51515151515152,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-06,Jun-2003,PC,Percentage,0,Units,null,null,3.51089588377724,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-07,Jul-2003,PC,Percentage,0,Units,null,null,3.28467153284672,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-08,Aug-2003,PC,Percentage,0,Units,null,null,3.26481257557437,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-09,Sep-2003,PC,Percentage,0,Units,null,null,2.88808664259928,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-10,Oct-2003,PC,Percentage,0,Units,null,null,2.39520958083833,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-11,Nov-2003,PC,Percentage,0,Units,null,null,2.27272727272727,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2003-12,Dec-2003,PC,Percentage,0,Units,null,null,1.9002375296912,null,null,null
IRL,Ireland,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2004-01,Jan-2004,PC,Percentage,0,Units,null,null,1.78784266984506,null,null,null
